run,array_type,size,algorithm,time_us,char_comparisons,seed
1,"nearly_sorted",1900,"MergeSort",746,23578,20260524
1,"nearly_sorted",1900,"StringQuickSort",65,18243,20260524
1,"nearly_sorted",1900,"StringMergeSort",1156,8896,20260524
1,"nearly_sorted",1900,"MSDRadixSort",311,4565,20260524
1,"nearly_sorted",1900,"MSDRadixQuickSort",160,10264,20260524
1,"nearly_sorted",2000,"QuickSort",314,297038,20260524
1,"nearly_sorted",2000,"MergeSort",726,25022,20260524
1,"nearly_sorted",2000,"StringQuickSort",65,19606,20260524
1,"nearly_sorted",2000,"StringMergeSort",1234,9370,20260524
1,"nearly_sorted",2000,"MSDRadixSort",352,4811,20260524
1,"nearly_sorted",2000,"MSDRadixQuickSort",176,10856,20260524
1,"nearly_sorted",2100,"QuickSort",345,317770,20260524
1,"nearly_sorted",2100,"MergeSort",798,26594,20260524
1,"nearly_sorted",2100,"StringQuickSort",68,20740,20260524
1,"nearly_sorted",2100,"StringMergeSort",1278,10068,20260524
1,"nearly_sorted",2100,"MSDRadixSort",346,5053,20260524
1,"nearly_sorted",2100,"MSDRadixQuickSort",179,11451,20260524
1,"nearly_sorted",2200,"QuickSort",362,322095,20260524
1,"nearly_sorted",2200,"MergeSort",878,27705,20260524
1,"nearly_sorted",2200,"StringQuickSort",72,21714,20260524
1,"nearly_sorted",2200,"StringMergeSort",1361,10465,20260524
1,"nearly_sorted",2200,"MSDRadixSort",363,5298,20260524
1,"nearly_sorted",2200,"MSDRadixQuickSort",187,12047,20260524
1,"nearly_sorted",2300,"QuickSort",379,349281,20260524
1,"nearly_sorted",2300,"MergeSort",935,29283,20260524
1,"nearly_sorted",2300,"StringQuickSort",75,22696,20260524
1,"nearly_sorted",2300,"StringMergeSort",1419,11073,20260524
1,"nearly_sorted",2300,"MSDRadixSort",381,5548,20260524
1,"nearly_sorted",2300,"MSDRadixQuickSort",195,12622,20260524
1,"nearly_sorted",2400,"QuickSort",383,361726,20260524
1,"nearly_sorted",2400,"MergeSort",978,30782,20260524
1,"nearly_sorted",2400,"StringQuickSort",81,25943,20260524
1,"nearly_sorted",2400,"StringMergeSort",1502,11706,20260524
1,"nearly_sorted",2400,"MSDRadixSort",405,5805,20260524
1,"nearly_sorted",2400,"MSDRadixQuickSort",204,13264,20260524
1,"nearly_sorted",2500,"QuickSort",411,373117,20260524
1,"nearly_sorted",2500,"MergeSort",1022,32293,20260524
1,"nearly_sorted",2500,"StringQuickSort",81,24859,20260524
1,"nearly_sorted",2500,"StringMergeSort",1577,12324,20260524
1,"nearly_sorted",2500,"MSDRadixSort",422,6055,20260524
1,"nearly_sorted",2500,"MSDRadixQuickSort",219,13912,20260524
1,"nearly_sorted",2600,"QuickSort",417,389731,20260524
1,"nearly_sorted",2600,"MergeSort",1070,33645,20260524
1,"nearly_sorted",2600,"StringQuickSort",85,26501,20260524
1,"nearly_sorted",2600,"StringMergeSort",1622,12844,20260524
1,"nearly_sorted",2600,"MSDRadixSort",433,6302,20260524
1,"nearly_sorted",2600,"MSDRadixQuickSort",218,14579,20260524
1,"nearly_sorted",2700,"QuickSort",441,404844,20260524
1,"nearly_sorted",2700,"MergeSort",1108,34973,20260524
1,"nearly_sorted",2700,"StringQuickSort",93,27327,20260524
1,"nearly_sorted",2700,"StringMergeSort",1735,13289,20260524
1,"nearly_sorted",2700,"MSDRadixSort",456,6554,20260524
1,"nearly_sorted",2700,"MSDRadixQuickSort",233,15211,20260524
1,"nearly_sorted",2800,"QuickSort",474,427307,20260524
1,"nearly_sorted",2800,"MergeSort",1137,36373,20260524
1,"nearly_sorted",2800,"StringQuickSort",94,28519,20260524
1,"nearly_sorted",2800,"StringMergeSort",1845,13818,20260524
1,"nearly_sorted",2800,"MSDRadixSort",485,6792,20260524
1,"nearly_sorted",2800,"MSDRadixQuickSort",239,15837,20260524
1,"nearly_sorted",2900,"QuickSort",498,448684,20260524
1,"nearly_sorted",2900,"MergeSort",1195,38367,20260524
1,"nearly_sorted",2900,"StringQuickSort",97,29606,20260524
1,"nearly_sorted",2900,"StringMergeSort",1853,14756,20260524
1,"nearly_sorted",2900,"MSDRadixSort",489,7045,20260524
1,"nearly_sorted",2900,"MSDRadixQuickSort",248,16471,20260524
1,"nearly_sorted",3000,"QuickSort",414,446665,20260524
1,"nearly_sorted",3000,"MergeSort",1243,39750,20260524
1,"nearly_sorted",3000,"StringQuickSort",104,31618,20260524
1,"nearly_sorted",3000,"StringMergeSort",1904,15478,20260524
1,"nearly_sorted",3000,"MSDRadixSort",524,7302,20260524
1,"nearly_sorted",3000,"MSDRadixQuickSort",246,17109,20260524
2,"random",100,"QuickSort",19,14780,20261533
2,"random",100,"MergeSort",34,597,20261533
2,"random",100,"StringQuickSort",4,747,20261533
2,"random",100,"StringMergeSort",56,502,20261533
2,"random",100,"MSDRadixSort",19,174,20261533
2,"random",100,"MSDRadixQuickSort",8,193,20261533
2,"random",200,"QuickSort",38,29256,20261533
2,"random",200,"MergeSort",68,1499,20261533
2,"random",200,"StringQuickSort",9,1611,20261533
2,"random",200,"StringMergeSort",114,1174,20261533
2,"random",200,"MSDRadixSort",41,400,20261533
2,"random",200,"MSDRadixQuickSort",18,532,20261533
2,"random",300,"QuickSort",54,44637,20261533
2,"random",300,"MergeSort",108,2548,20261533
2,"random",300,"StringQuickSort",14,2998,20261533
2,"random",300,"StringMergeSort",171,1912,20261533
2,"random",300,"MSDRadixSort",53,614,20261533
2,"random",300,"MSDRadixQuickSort",25,898,20261533
2,"random",400,"QuickSort",71,56507,20261533
2,"random",400,"MergeSort",142,3689,20261533
2,"random",400,"StringQuickSort",19,3471,20261533
2,"random",400,"StringMergeSort",227,2698,20261533
2,"random",400,"MSDRadixSort",66,822,20261533
2,"random",400,"MSDRadixQuickSort",33,1323,20261533
2,"random",500,"QuickSort",93,75065,20261533
2,"random",500,"MergeSort",191,4888,20261533
2,"random",500,"StringQuickSort",25,4884,20261533
2,"random",500,"StringMergeSort",292,3530,20261533
2,"random",500,"MSDRadixSort",83,1050,20261533
2,"random",500,"MSDRadixQuickSort",42,1803,20261533
2,"random",600,"QuickSort",110,89203,20261533
2,"random",600,"MergeSort",232,6137,20261533
2,"random",600,"StringQuickSort",29,5862,20261533
2,"random",600,"StringMergeSort",357,4353,20261533
2,"random",600,"MSDRadixSort",95,1269,20261533
2,"random",600,"MSDRadixQuickSort",50,2358,20261533
2,"random",700,"QuickSort",133,104238,20261533
2,"random",700,"MergeSort",279,7442,20261533
2,"random",700,"StringQuickSort",37,7005,20261533
2,"random",700,"StringMergeSort",453,5218,20261533
2,"random",700,"MSDRadixSort",120,1500,20261533
2,"random",700,"MSDRadixQuickSort",64,2886,20261533
2,"random",800,"QuickSort",165,125919,20261533
2,"random",800,"MergeSort",337,8804,20261533
2,"random",800,"StringQuickSort",44,8506,20261533
2,"random",800,"StringMergeSort",494,6087,20261533
2,"random",800,"MSDRadixSort",128,1721,20261533
2,"random",800,"MSDRadixQuickSort",70,3417,20261533
2,"random",900,"QuickSort",170,135322,20261533
2,"random",900,"MergeSort",394,10168,20261533
2,"random",900,"StringQuickSort",50,9609,20261533
2,"random",900,"StringMergeSort",594,6937,20261533
2,"random",900,"MSDRadixSort",154,1953,20261533
2,"random",900,"MSDRadixQuickSort",83,4081,20261533
2,"random",1000,"QuickSort",199,153532,20261533
2,"random",1000,"MergeSort",407,11605,20261533
2,"random",1000,"StringQuickSort",53,11036,20261533
2,"random",1000,"StringMergeSort",640,7859,20261533
2,"random",1000,"MSDRadixSort",168,2179,20261533
2,"random",1000,"MSDRadixQuickSort",93,4660,20261533
2,"random",1100,"QuickSort",231,168906,20261533
2,"random",1100,"MergeSort",486,13058,20261533
2,"random",1100,"StringQuickSort",60,10551,20261533
2,"random",1100,"StringMergeSort",687,8796,20261533
2,"random",1100,"MSDRadixSort",178,2407,20261533
2,"random",1100,"MSDRadixQuickSort",104,5211,20261533
2,"random",1200,"QuickSort",254,183720,20261533
2,"random",1200,"MergeSort",540,14574,20261533
2,"random",1200,"StringQuickSort",71,13160,20261533
2,"random",1200,"StringMergeSort",821,9740,20261533
2,"random",1200,"MSDRadixSort",208,2645,20261533
2,"random",1200,"MSDRadixQuickSort",116,5967,20261533
2,"random",1300,"QuickSort",257,200111,20261533
2,"random",1300,"MergeSort",558,16067,20261533
2,"random",1300,"StringQuickSort",73,13596,20261533
2,"random",1300,"StringMergeSort",867,10737,20261533
2,"random",1300,"MSDRadixSort",224,2894,20261533
2,"random",1300,"MSDRadixQuickSort",125,6670,20261533
2,"random",1400,"QuickSort",297,215935,20261533
2,"random",1400,"MergeSort",640,17654,20261533
2,"random",1400,"StringQuickSort",78,14725,20261533
2,"random",1400,"StringMergeSort",912,11726,20261533
2,"random",1400,"MSDRadixSort",240,3138,20261533
2,"random",1400,"MSDRadixQuickSort",136,7376,20261533
2,"random",1500,"QuickSort",321,234467,20261533
2,"random",1500,"MergeSort",707,19159,20261533
2,"random",1500,"StringQuickSort",90,19043,20261533
2,"random",1500,"StringMergeSort",987,12645,20261533
2,"random",1500,"MSDRadixSort",262,3379,20261533
2,"random",1500,"MSDRadixQuickSort",144,7873,20261533
2,"random",1600,"QuickSort",338,248373,20261533
2,"random",1600,"MergeSort",761,20731,20261533
2,"random",1600,"StringQuickSort",96,18102,20261533
2,"random",1600,"StringMergeSort",1119,13596,20261533
2,"random",1600,"MSDRadixSort",273,3634,20261533
2,"random",1600,"MSDRadixQuickSort",143,8508,20261533
2,"random",1700,"QuickSort",339,264301,20261533
2,"random",1700,"MergeSort",797,22342,20261533
2,"random",1700,"StringQuickSort",98,18156,20261533
2,"random",1700,"StringMergeSort",1179,14625,20261533
2,"random",1700,"MSDRadixSort",273,3876,20261533
2,"random",1700,"MSDRadixQuickSort",157,9302,20261533
2,"random",1800,"QuickSort",385,282891,20261533
2,"random",1800,"MergeSort",845,23928,20261533
2,"random",1800,"StringQuickSort",108,20282,20261533
2,"random",1800,"StringMergeSort",1180,15575,20261533
2,"random",1800,"MSDRadixSort",311,4133,20261533
2,"random",1800,"MSDRadixQuickSort",175,10112,20261533
2,"random",1900,"QuickSort",375,287749,20261533
2,"random",1900,"MergeSort",897,25519,20261533
2,"random",1900,"StringQuickSort",115,21483,20261533
2,"random",1900,"StringMergeSort",1261,16506,20261533
2,"random",1900,"MSDRadixSort",334,4387,20261533
2,"random",1900,"MSDRadixQuickSort",186,10875,20261533
2,"random",2000,"QuickSort",405,312207,20261533
2,"random",2000,"MergeSort",941,27196,20261533
2,"random",2000,"StringQuickSort",116,22993,20261533
2,"random",2000,"StringMergeSort",1322,17535,20261533
2,"random",2000,"MSDRadixSort",331,4648,20261533
2,"random",2000,"MSDRadixQuickSort",181,11359,20261533
2,"random",2100,"QuickSort",418,326659,20261533
2,"random",2100,"MergeSort",997,28909,20261533
2,"random",2100,"StringQuickSort",130,24193,20261533
2,"random",2100,"StringMergeSort",1387,18578,20261533
2,"random",2100,"MSDRadixSort",380,4910,20261533
2,"random",2100,"MSDRadixQuickSort",211,12270,20261533
2,"random",2200,"QuickSort",437,344189,20261533
2,"random",2200,"MergeSort",1003,30573,20261533
2,"random",2200,"StringQuickSort",126,27264,20261533
2,"random",2200,"StringMergeSort",1509,19567,20261533
2,"random",2200,"MSDRadixSort",380,5172,20261533
2,"random",2200,"MSDRadixQuickSort",205,12994,20261533
2,"random",2300,"QuickSort",480,359315,20261533
2,"random",2300,"MergeSort",1071,32284,20261533
2,"random",2300,"StringQuickSort",137,28399,20261533
2,"random",2300,"StringMergeSort",1536,20642,20261533
2,"random",2300,"MSDRadixSort",395,5431,20261533
2,"random",2300,"MSDRadixQuickSort",221,13722,20261533
2,"random",2400,"QuickSort",507,375853,20261533
2,"random",2400,"MergeSort",1138,34033,20261533
2,"random",2400,"StringQuickSort",142,31282,20261533
2,"random",2400,"StringMergeSort",1645,21662,20261533
2,"random",2400,"MSDRadixSort",467,5690,20261533
2,"random",2400,"MSDRadixQuickSort",230,14403,20261533
2,"random",2500,"QuickSort",503,393959,20261533
2,"random",2500,"MergeSort",1168,35758,20261533
2,"random",2500,"StringQuickSort",151,34546,20261533
2,"random",2500,"StringMergeSort",1757,22688,20261533
2,"random",2500,"MSDRadixSort",446,5957,20261533
2,"random",2500,"MSDRadixQuickSort",239,15187,20261533
2,"random",2600,"QuickSort",545,406917,20261533
2,"random",2600,"MergeSort",1210,37483,20261533
2,"random",2600,"StringQuickSort",156,29616,20261533
2,"random",2600,"StringMergeSort",1777,23737,20261533
2,"random",2600,"MSDRadixSort",466,6225,20261533
2,"random",2600,"MSDRadixQuickSort",246,16241,20261533
2,"random",2700,"QuickSort",575,423206,20261533
2,"random",2700,"MergeSort",1274,39242,20261533
2,"random",2700,"StringQuickSort",163,34485,20261533
2,"random",2700,"StringMergeSort",1874,24737,20261533
2,"random",2700,"MSDRadixSort",503,6487,20261533
2,"random",2700,"MSDRadixQuickSort",253,16974,20261533
2,"random",2800,"QuickSort",586,446179,20261533
2,"random",2800,"MergeSort",1358,41032,20261533
2,"random",2800,"StringQuickSort",167,34666,20261533
2,"random",2800,"StringMergeSort",1972,25833,20261533
2,"random",2800,"MSDRadixSort",495,6764,20261533
2,"random",2800,"MSDRadixQuickSort",261,17799,20261533
2,"random",2900,"QuickSort",610,452497,20261533
2,"random",2900,"MergeSort",1392,42746,20261533
2,"random",2900,"StringQuickSort",176,35408,20261533
2,"random",2900,"StringMergeSort",2062,26793,20261533
2,"random",2900,"MSDRadixSort",508,7033,20261533
2,"random",2900,"MSDRadixQuickSort",269,18462,20261533
2,"random",3000,"QuickSort",610,474850,20261533
2,"random",3000,"MergeSort",1447,44496,20261533
2,"random",3000,"StringQuickSort",181,38935,20261533
2,"random",3000,"StringMergeSort",2111,27844,20261533
2,"random",3000,"MSDRadixSort",559,7303,20261533
2,"random",3000,"MSDRadixQuickSort",285,19168,20261533
2,"reverse_sorted",100,"QuickSort",13,13801,20261533
2,"reverse_sorted",100,"MergeSort",29,668,20261533
2,"reverse_sorted",100,"StringQuickSort",3,600,20261533
2,"reverse_sorted",100,"StringMergeSort",47,391,20261533
2,"reverse_sorted",100,"MSDRadixSort",17,229,20261533
2,"reverse_sorted",100,"MSDRadixQuickSort",8,511,20261533
2,"reverse_sorted",200,"QuickSort",25,28561,20261533
2,"reverse_sorted",200,"MergeSort",55,1438,20261533
2,"reverse_sorted",200,"StringQuickSort",4,1331,20261533
2,"reverse_sorted",200,"StringMergeSort",93,769,20261533
2,"reverse_sorted",200,"MSDRadixSort",34,472,20261533
2,"reverse_sorted",200,"MSDRadixQuickSort",15,1019,20261533
2,"reverse_sorted",300,"QuickSort",37,41853,20261533
2,"reverse_sorted",300,"MergeSort",86,2320,20261533
2,"reverse_sorted",300,"StringQuickSort",7,2132,20261533
2,"reverse_sorted",300,"StringMergeSort",148,1220,20261533
2,"reverse_sorted",300,"MSDRadixSort",53,720,20261533
2,"reverse_sorted",300,"MSDRadixQuickSort",22,1596,20261533
2,"reverse_sorted",400,"QuickSort",51,57858,20261533
2,"reverse_sorted",400,"MergeSort",112,3122,20261533
2,"reverse_sorted",400,"StringQuickSort",8,2936,20261533
2,"reverse_sorted",400,"StringMergeSort",199,1567,20261533
2,"reverse_sorted",400,"MSDRadixSort",68,953,20261533
2,"reverse_sorted",400,"MSDRadixQuickSort",30,2142,20261533
2,"reverse_sorted",500,"QuickSort",52,57863,20261533
2,"reverse_sorted",500,"MergeSort",144,3842,20261533
2,"reverse_sorted",500,"StringQuickSort",11,3802,20261533
2,"reverse_sorted",500,"StringMergeSort",251,1899,20261533
2,"reverse_sorted",500,"MSDRadixSort",87,1202,20261533
2,"reverse_sorted",500,"MSDRadixQuickSort",37,2696,20261533
2,"reverse_sorted",600,"QuickSort",71,79414,20261533
2,"reverse_sorted",600,"MergeSort",176,4924,20261533
2,"reverse_sorted",600,"StringQuickSort",12,4668,20261533
2,"reverse_sorted",600,"StringMergeSort",309,2413,20261533
2,"reverse_sorted",600,"MSDRadixSort",104,1439,20261533
2,"reverse_sorted",600,"MSDRadixQuickSort",45,3237,20261533
2,"reverse_sorted",700,"QuickSort",91,103153,20261533
2,"reverse_sorted",700,"MergeSort",205,5834,20261533
2,"reverse_sorted",700,"StringQuickSort",15,5671,20261533
2,"reverse_sorted",700,"StringMergeSort",394,2770,20261533
2,"reverse_sorted",700,"MSDRadixSort",129,1680,20261533
2,"reverse_sorted",700,"MSDRadixQuickSort",55,3781,20261533
2,"reverse_sorted",800,"QuickSort",111,116657,20261533
2,"reverse_sorted",800,"MergeSort",253,6698,20261533
2,"reverse_sorted",800,"StringQuickSort",19,6580,20261533
2,"reverse_sorted",800,"StringMergeSort",426,3150,20261533
2,"reverse_sorted",800,"MSDRadixSort",140,1932,20261533
2,"reverse_sorted",800,"MSDRadixQuickSort",60,4337,20261533
2,"reverse_sorted",900,"QuickSort",105,117972,20261533
2,"reverse_sorted",900,"MergeSort",292,7527,20261533
2,"reverse_sorted",900,"StringQuickSort",21,7512,20261533
2,"reverse_sorted",900,"StringMergeSort",532,3514,20261533
2,"reverse_sorted",900,"MSDRadixSort",170,2180,20261533
2,"reverse_sorted",900,"MSDRadixQuickSort",67,4897,20261533
2,"reverse_sorted",1000,"QuickSort",105,115857,20261533
2,"reverse_sorted",1000,"MergeSort",301,8269,20261533
2,"reverse_sorted",1000,"StringQuickSort",22,8560,20261533
2,"reverse_sorted",1000,"StringMergeSort",536,3855,20261533
2,"reverse_sorted",1000,"MSDRadixSort",178,2425,20261533
2,"reverse_sorted",1000,"MSDRadixQuickSort",77,5435,20261533
2,"reverse_sorted",1100,"QuickSort",120,133546,20261533
2,"reverse_sorted",1100,"MergeSort",343,9274,20261533
2,"reverse_sorted",1100,"StringQuickSort",25,9532,20261533
2,"reverse_sorted",1100,"StringMergeSort",641,4211,20261533
2,"reverse_sorted",1100,"MSDRadixSort",206,2662,20261533
2,"reverse_sorted",1100,"MSDRadixQuickSort",89,5975,20261533
2,"reverse_sorted",1200,"QuickSort",150,156806,20261533
2,"reverse_sorted",1200,"MergeSort",402,10509,20261533
2,"reverse_sorted",1200,"StringQuickSort",29,10532,20261533
2,"reverse_sorted",1200,"StringMergeSort",679,4803,20261533
2,"reverse_sorted",1200,"MSDRadixSort",227,2907,20261533
2,"reverse_sorted",1200,"MSDRadixQuickSort",92,6504,20261533
2,"reverse_sorted",1300,"QuickSort",159,178006,20261533
2,"reverse_sorted",1300,"MergeSort",451,11493,20261533
2,"reverse_sorted",1300,"StringQuickSort",33,11528,20261533
2,"reverse_sorted",1300,"StringMergeSort",776,5194,20261533
2,"reverse_sorted",1300,"MSDRadixSort",231,3148,20261533
2,"reverse_sorted",1300,"MSDRadixQuickSort",101,7023,20261533
2,"reverse_sorted",1400,"QuickSort",179,200823,20261533
2,"reverse_sorted",1400,"MergeSort",496,12362,20261533
2,"reverse_sorted",1400,"StringQuickSort",34,12494,20261533
2,"reverse_sorted",1400,"StringMergeSort",810,5531,20261533
2,"reverse_sorted",1400,"MSDRadixSort",252,3395,20261533
2,"reverse_sorted",1400,"MSDRadixQuickSort",111,7547,20261533
2,"reverse_sorted",1500,"QuickSort",202,228942,20261533
2,"reverse_sorted",1500,"MergeSort",490,13378,20261533
2,"reverse_sorted",1500,"StringQuickSort",37,13640,20261533
2,"reverse_sorted",1500,"StringMergeSort",899,5986,20261533
2,"reverse_sorted",1500,"MSDRadixSort",293,3645,20261533
2,"reverse_sorted",1500,"MSDRadixQuickSort",129,8090,20261533
2,"reverse_sorted",1600,"QuickSort",210,229009,20261533
2,"reverse_sorted",1600,"MergeSort",525,14211,20261533
2,"reverse_sorted",1600,"StringQuickSort",39,14647,20261533
2,"reverse_sorted",1600,"StringMergeSort",948,6311,20261533
2,"reverse_sorted",1600,"MSDRadixSort",309,3883,20261533
2,"reverse_sorted",1600,"MSDRadixQuickSort",141,8602,20261533
2,"reverse_sorted",1700,"QuickSort",208,231943,20261533
2,"reverse_sorted",1700,"MergeSort",566,15082,20261533
2,"reverse_sorted",1700,"StringQuickSort",42,15818,20261533
2,"reverse_sorted",1700,"StringMergeSort",996,6633,20261533
2,"reverse_sorted",1700,"MSDRadixSort",327,4122,20261533
2,"reverse_sorted",1700,"MSDRadixQuickSort",149,9120,20261533
2,"reverse_sorted",1800,"QuickSort",228,240595,20261533
2,"reverse_sorted",1800,"MergeSort",632,15866,20261533
2,"reverse_sorted",1800,"StringQuickSort",45,16853,20261533
2,"reverse_sorted",1800,"StringMergeSort",1050,6980,20261533
2,"reverse_sorted",1800,"MSDRadixSort",324,4360,20261533
2,"reverse_sorted",1800,"MSDRadixQuickSort",147,9676,20261533
2,"reverse_sorted",1900,"QuickSort",215,241135,20261533
